id,userID,placeID,rating,food_rating,service_rating
931,U1041,134992,2,2,2
932,U1041,132768,2,2,1
933,U1041,135109,1,2,1
934,U1004,132954,2,2,2
935,U1004,132955,2,2,2
936,U1004,132958,2,2,2
937,U1003,132754,2,2,2
938,U1059,135064,1,1,0
939,U1059,135075,2,2,1
940,U1059,135028,1,1,1
941,U1061,132834,1,2,1
942,U1061,135086,1,1,2
943,U1061,132754,2,2,2
944,U1061,135080,2,2,2
945,U1090,135062,2,2,2
946,U1090,135052,2,2,2
947,U1112,135047,0,0,0
948,U1112,135026,1,1,1
949,U1112,135064,0,1,1
950,U1090,132862,2,2,2
951,U1057,135070,1,1,1
952,U1112,132954,0,0,1
953,U1057,135043,1,1,1
954,U1112,135079,1,0,0
955,U1112,135062,0,0,1
956,U1090,135051,1,2,1
957,U1090,132954,2,2,2
958,U1112,135048,0,0,0
959,U1057,132954,1,0,0
960,U1112,135086,0,0,0
961,U1061,132955,2,2,2
962,U1112,132921,1,0,0
963,U1061,132958,2,2,2
964,U1112,135046,0,0,0
965,U1090,135085,2,2,2
966,U1112,132572,0,0,1
967,U1090,132922,2,2,2
968,U1025,132866,2,1,2
969,U1057,135080,1,1,0
970,U1112,132834,1,0,0
971,U1057,132825,1,1,0
972,U1112,132862,1,1,1
973,U1061,132954,2,1,2
974,U1025,132877,1,1,1
975,U1057,135064,1,1,0
976,U1057,135046,1,0,0
977,U1090,135025,2,2,2
978,U1090,132925,2,2,2
979,U1057,132862,1,0,0
980,U1057,135075,0,1,1
981,U1025,132847,2,1,1
982,U1057,135030,1,0,1
983,U1025,135071,2,2,2
984,U1057,132834,1,0,1
985,U1025,132958,1,0,0
986,U1025,132825,0,0,0
987,U1025,135028,2,1,0
988,U1025,135047,1,1,1
989,U1025,132846,2,2,2
990,U1025,135064,2,2,2
991,U1025,132830,2,2,2
992,U1097,135079,2,1,0
993,U1097,135058,2,1,1
994,U1097,132954,1,1,0
995,U1097,132958,2,1,1
996,U1097,135026,1,0,1
997,U1059,132955,2,1,2
998,U1059,135044,2,1,1
999,U1059,132862,0,0,0
1000,U1059,135085,2,2,2
1001,U1059,135030,2,2,2
1002,U1128,135053,0,0,0
1003,U1059,132825,2,1,1
1004,U1059,132754,2,2,2
1005,U1128,135058,0,0,0
1006,U1128,132875,0,0,0
1007,U1128,135079,0,0,0
1008,U1128,132925,0,0,0
1009,U1128,135064,0,0,0
1010,U1128,132921,0,0,0
1011,U1128,135060,0,0,0
1012,U1128,132954,0,0,0
1013,U1128,132951,0,0,0
1014,U1097,132921,2,2,1
1015,U1097,132955,2,2,1
1016,U1097,132884,1,1,1
1017,U1097,135049,2,1,1
1018,U1097,135034,2,2,1
1019,U1006,132954,1,1,1
1020,U1006,135079,1,1,1
1021,U1006,132875,2,2,2
1022,U1006,135026,2,2,2
1023,U1006,132922,2,1,2
1024,U1006,132572,1,0,1
1025,U1006,135075,1,1,2
1026,U1006,132825,1,1,1
1027,U1006,135048,1,1,2
1028,U1006,135030,1,1,2
1029,U1006,132884,2,2,2
1030,U1131,135054,2,1,2
1031,U1131,132869,1,2,1
1032,U1131,132866,2,2,2
1033,U1131,135082,0,1,0
1034,U1131,132851,2,2,2
1035,U1131,132870,0,2,0
1036,U1073,135062,0,0,0
1037,U1073,132572,0,0,0
1038,U1073,135064,0,0,0
1039,U1073,135080,0,0,0
1040,U1073,132951,0,0,0
1041,U1073,132954,0,0,0
1042,U1073,135052,0,0,0
1043,U1073,132834,0,0,0
1044,U1073,135060,0,0,0
1045,U1073,135065,0,0,0
1046,U1073,132862,0,0,0
1047,U1049,132921,0,0,0
1048,U1049,135042,0,0,0
1049,U1049,135032,0,0,0
1050,U1049,135051,0,0,0
1051,U1049,135085,0,0,0
1052,U1049,132862,0,0,0
1053,U1049,135052,0,0,0
1054,U1058,135076,2,2,2
1055,U1058,135043,1,2,2
1056,U1058,135058,2,2,0
1057,U1058,135053,2,1,1
1058,U1058,132885,1,1,1
1059,U1058,135050,1,0,0
1060,U1058,132872,2,2,1
1061,U1058,135066,1,1,1
1062,U1002,132921,2,1,1
1063,U1002,135062,1,2,1
1064,U1002,135106,1,1,1
1065,U1002,132825,2,2,0
1066,U1002,135052,1,1,1
1067,U1002,132862,2,2,2
1068,U1096,132875,2,2,2
1069,U1002,135059,1,2,1
1070,U1002,135041,2,1,0
1071,U1002,132925,1,1,2
1072,U1002,135085,1,1,1
1073,U1096,135025,2,2,2
1074,U1096,135072,1,2,1
1075,U1096,135064,1,1,0
1076,U1096,135086,1,0,2
1077,U1096,135055,2,2,2
1078,U1136,135074,1,1,2
1079,U1096,135026,2,2,2
1080,U1136,132862,2,2,2
1081,U1096,132955,2,2,2
1082,U1136,132921,2,2,2
1083,U1136,135072,1,1,1
1084,U1096,132723,1,2,1
1085,U1136,135055,2,2,2
1086,U1136,135064,1,1,1
1087,U1096,132958,1,2,2
1088,U1096,135075,1,2,1
1089,U1136,132958,2,2,2
1090,U1136,135048,1,2,2
1091,U1136,135046,2,2,2
1092,U1136,135028,2,2,2
1093,U1097,135086,2,0,1
1094,U1097,135053,2,2,2
1095,U1097,132861,2,2,1
1096,U1058,135062,2,2,2
1097,U1058,135055,2,2,2
1098,U1010,135053,1,1,1
1099,U1010,135058,1,0,0
1100,U1010,135079,0,0,0
1101,U1003,135059,2,2,2
1102,U1010,135064,0,2,0
1103,U1010,135047,1,1,1
1104,U1010,135065,1,1,1
1105,U1102,132854,2,2,2
1106,U1102,132858,2,2,0
1107,U1010,135042,2,2,2
1108,U1102,132870,2,2,0
1109,U1010,135076,1,2,2
1110,U1102,132847,2,2,0
1111,U1013,132951,2,2,2
1112,U1013,135060,1,1,0
1113,U1028,132732,1,1,1
1114,U1028,132733,1,1,1
1115,U1028,135104,0,1,0
1116,U1050,132732,0,1,1
1117,U1050,132609,0,0,0
1118,U1050,132608,0,0,0
1119,U1050,132560,0,2,0
1120,U1050,132740,0,2,0
1121,U1050,132594,0,2,0
1122,U1050,132584,0,0,0
1123,U1028,132740,1,1,1
1124,U1129,132706,0,0,1
1125,U1129,132654,0,0,0
1126,U1028,132630,2,2,2
1127,U1028,132663,0,0,0
1128,U1028,132613,2,2,2
1129,U1087,132667,2,2,1
1130,U1087,135104,1,2,1
1131,U1087,132660,1,1,0
1132,U1087,132732,2,2,1
1133,U1087,132740,1,2,1
1134,U1087,132560,1,2,1
1135,U1087,132594,1,2,1
1136,U1087,132663,1,2,1
1137,U1065,132626,1,0,1
1138,U1065,132706,2,1,2
1139,U1129,132561,1,2,2
1140,U1065,132665,1,1,1
1141,U1129,132665,0,0,0
1142,U1065,132561,1,1,1
1143,U1039,132626,2,2,1
1144,U1039,132564,1,1,2
1145,U1065,132654,1,1,1
1146,U1039,132665,1,1,2
1147,U1130,132654,0,0,0
1148,U1130,132561,0,0,0
1149,U1130,132626,0,0,0
1150,U1130,132706,1,2,1
1151,U1043,132608,1,1,1
1152,U1043,132609,1,2,1
1153,U1011,132717,2,2,1
1154,U1043,132613,1,1,1
1155,U1011,132564,1,1,1
1156,U1043,132732,1,1,1
1157,U1043,132630,1,1,1
1158,U1011,132715,1,1,0
1159,U1068,132733,1,1,0
1160,U1068,132594,1,1,1
1161,U1068,132660,0,0,0
